"Gene","Tissue_Count","Best_QValue","Best_Empirical_PValue","Best_PValue","Mean_Abs_Log2_AFC","Example_Tissues","Gencode_ID","Phenotype","Selected_Tissues"
"STAG3L4",2,1.32523e-49,1.72317e-51,7.54257e-60,0.8963095,"Liver;Stomach","ENSG00000106610.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-356C4.5",2,1.08789e-48,1.48246e-50,1.08712e-59,4.983687,"Ovary;Stomach","ENSG00000261172.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"AC005363.9",2,2.62297e-48,5.75035e-50,6.21542e-57,2.143981,"Pancreas;Prostate","ENSG00000255513.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CLHC1",2,7.99787e-48,1.13978e-49,6.66771e-58,0.989663,"Ovary;Stomach","ENSG00000162994.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TMEM9B-AS1",2,3.71494e-46,5.83518e-48,1.29326e-55,1.243168,"Ovary;Stomach","ENSG00000254860.5","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LRRC37A2",2,1.58182e-44,2.91244e-46,3.31578e-53,1.4032725,"Prostate;Stomach","ENSG00000238083.7","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CTD-2651B20.3",2,1.81513e-44,3.37976e-46,1.33006e-53,2.809259,"Ovary;Stomach","ENSG00000259520.5","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"FOXRED1",2,1.01622e-43,1.99791e-45,1.5098e-51,0.6460725,"Liver;Stomach","ENSG00000110074.10","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-334C17.5",2,1.22492e-43,2.43371e-45,3.58166e-52,0.8991375,"Liver;Stomach","ENSG00000262580.5","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"GTF2H2",2,3.53408e-43,7.27894e-45,1.03436e-51,2.6457115,"Liver;Stomach","ENSG00000145736.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"AC007966.1",2,8.74386e-36,9.2453e-38,7.73172e-44,2.4586725,"Ovary;Prostate","ENSG00000226747.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-114H24.2",2,3.99059e-33,3.74118e-35,1.2231e-41,3.8653805,"Liver;Ovary","ENSG00000260776.5","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CTA-29F11.1",2,4.74496e-33,2.1735e-35,7.52908e-41,1.2770915,"Ovary;Prostate","ENSG00000260708.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ASAH2",2,7.4277e-33,9.58413e-35,2.41409e-40,3.967535,"Ovary;Prostate","ENSG00000188611.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ATE1-AS1",2,1.02855e-32,1.33638e-34,3.78203e-39,3.6703325,"Ovary;Prostate","ENSG00000226864.2","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"AHSA2",2,1.16706e-32,1.54771e-34,2.55064e-40,0.679214,"Ovary;Prostate","ENSG00000173209.22","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"THOC5",2,7.01091e-32,1.01143e-33,1.97322e-39,0.798078,"Ovary;Prostate","ENSG00000100296.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SYPL2",2,6.10683e-30,7.84995e-32,1.57762e-37,2.479341,"Liver;Ovary","ENSG00000143028.8","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-319F12.2",1,1.03006e-176,2.50073e-179,1.23558e-217,6.643856,"Thyroid","ENSG00000227121.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"GOLM1",1,1.09641e-162,3.9927e-165,5.45295e-182,1.288821,"Thyroid","ENSG00000135052.16","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PKHD1L1",1,4.58466e-148,3.33912e-150,9.21022e-168,1.742532,"Thyroid","ENSG00000205038.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SEPT2",1,8.54208e-144,6.96204e-146,2.81825e-163,0.569566,"Thyroid","ENSG00000168385.17","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CELSR1",1,3.45421e-140,3.23458e-142,6.1463e-156,1.428698,"Thyroid","ENSG00000075275.16","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TMEM105",1,6.60592e-140,6.30044e-142,2.02002e-157,3.271301,"Thyroid","ENSG00000185332.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CORO6",1,5.40826e-135,6.09602e-137,9.38615e-156,2.169458,"Thyroid","ENSG00000167549.18","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PCAT18",1,9.01954e-128,1.32947e-129,8.80521e-144,2.771378,"Thyroid","ENSG00000265369.3","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CADM1",1,2.75096e-126,4.29341e-128,1.04257e-141,1.474891,"Thyroid","ENSG00000182985.17","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LRRFIP2",1,3.48523e-124,5.68113e-126,1.66316e-137,0.535112,"Thyroid","ENSG00000093167.17","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ERP27",1,5.88501e-119,1.1736e-120,2.6724e-133,2.642534,"Thyroid","ENSG00000139055.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LTK",1,1.62206e-118,7.21069e-121,2.42169e-136,2.226144,"Lung","ENSG00000062524.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"IQGAP1",1,3.49674e-118,7.09454e-120,1.55942e-132,0.559058,"Thyroid","ENSG00000140575.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"VSIG8",1,7.70522e-117,1.61676e-118,1.52235e-132,1.87282,"Thyroid","ENSG00000243284.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"GRK4",1,5.08958e-116,1.08558e-117,8.13625e-131,0.791022,"Thyroid","ENSG00000125388.19","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PRRG3",1,5.19186e-115,1.17042e-116,2.35093e-127,3.192866,"Thyroid","ENSG00000130032.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CYS1",1,1.58275e-113,3.73274e-115,3.69698e-128,4.42704,"Thyroid","ENSG00000205795.4","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TSGA10",1,5.15681e-113,1.243e-114,1.45854e-131,0.755552,"Thyroid","ENSG00000135951.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"DAGLB",1,1.69358e-112,4.17032e-114,2.56337e-128,0.744355,"Thyroid","ENSG00000164535.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PRPH2",1,1.02565e-110,2.68565e-112,1.17762e-124,2.286427,"Thyroid","ENSG00000112619.7","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PPDPF",1,4.7243e-110,1.27802e-111,2.60081e-124,0.851408,"Thyroid","ENSG00000125534.9","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PFN1P2",1,6.4453e-110,1.75476e-111,3.88247e-125,1.4385,"Thyroid","ENSG00000270392.2","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"INCENP",1,2.42817e-109,6.86343e-111,1.10328e-122,1.486245,"Thyroid","ENSG00000149503.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"FBN3",1,2.63691e-109,7.49919e-111,1.0214e-120,2.394547,"Thyroid","ENSG00000142449.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"NLRP1",1,6.84797e-109,1.95939e-110,7.9042e-124,1.12476,"Thyroid","ENSG00000091592.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"STX2",1,1.2051e-108,7.34695e-111,3.47181e-123,0.7158,"Lung","ENSG00000111450.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SH2D3A",1,1.43629e-108,4.15944e-110,2.74958e-122,0.808581,"Thyroid","ENSG00000125731.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ACP6",1,3.57905e-108,1.07992e-109,3.21187e-125,0.677489,"Thyroid","ENSG00000162836.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TTYH3",1,4.92671e-107,1.52073e-108,1.49986e-122,0.829865,"Thyroid","ENSG00000136295.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"INTS1",1,1.31564e-106,4.17507e-108,2.76537e-121,0.437824,"Thyroid","ENSG00000164880.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TTC12",1,2.21123e-106,7.09382e-108,1.72139e-118,0.858055,"Thyroid","ENSG00000149292.16","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LL22NC03-86G7.1",1,3.85474e-106,1.25669e-107,1.78325e-119,0.617922,"Thyroid","ENSG00000224086.5","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CCDC57",1,3.92979e-106,1.28797e-107,9.40763e-121,0.547041,"Thyroid","ENSG00000176155.18","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"DBF4B",1,1.57727e-104,5.2515e-106,4.44138e-120,1.113308,"Thyroid","ENSG00000161692.17","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PRKCZ",1,6.55658e-104,2.21711e-105,1.91252e-116,0.9737,"Thyroid","ENSG00000067606.16","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LARS",1,8.10796e-104,2.75577e-105,1.08337e-118,0.38879,"Thyroid","ENSG00000133706.17","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LINC00958",1,1.22121e-103,4.23541e-105,2.13599e-116,5.573783,"Thyroid","ENSG00000251381.7","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"IGHV5-10-1",1,9.19036e-100,8.75458e-102,7.62267e-114,5.456505,"Lung","ENSG00000282651.2","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"IGHV7-4-1",1,8.13477e-98,8.78225e-100,7.85583e-111,5.764998,"Lung","ENSG00000282122.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"DGKQ",1,1.14171e-96,1.33409e-98,5.89222e-111,0.503159,"Lung","ENSG00000145214.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-532F6.3",1,1.19232e-90,1.71125e-92,3.12448e-101,1.662794,"Lung","ENSG00000272463.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LINC01730",1,5.90001e-90,8.91746e-92,1.57197e-102,2.198406,"Lung","ENSG00000275491.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RGPD8",1,6.62323e-90,1.01788e-91,3.44365e-104,2.638122,"Lung","ENSG00000169629.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"DCTN5",1,1.49749e-89,2.37747e-91,1.62253e-99,0.392545,"Lung","ENSG00000166847.9","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"MRPS10",1,1.51849e-89,2.4301e-91,5.22597e-100,0.423325,"Lung","ENSG00000048544.5","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"HLA-DPB2",1,6.27493e-89,1.05202e-90,1.15987e-106,2.616745,"Lung","ENSG00000224557.7","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"GUCY1B2",1,3.44966e-88,6.17785e-90,2.4251e-101,4.535609,"Lung","ENSG00000123201.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"UGT2B4",1,1.62884e-87,2.97908e-89,4.09873e-102,4.995994,"Lung","ENSG00000156096.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PPIL1",1,4.41891e-87,5.09874e-90,2.13816e-99,1.244553,"Pancreas","ENSG00000137168.7","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"VPS28",1,6.34742e-87,1.17704e-88,1.37573e-100,0.708761,"Lung","ENSG00000160948.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SNX16",1,7.53767e-87,1.40733e-88,7.41029e-101,0.701488,"Lung","ENSG00000104497.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"WI2-1896O14.1",1,1.04928e-85,2.03903e-87,2.54577e-98,1.360088,"Lung","ENSG00000215861.5","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"GTF2IP14",1,4.89045e-85,9.75192e-87,3.58308e-101,2.581858,"Lung","ENSG00000226002.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PPFIA1",1,1.05871e-84,2.17837e-86,3.55232e-96,0.448108,"Lung","ENSG00000131626.16","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-33B1.1",1,5.22228e-84,1.10769e-85,2.08172e-96,0.611516,"Lung","ENSG00000245958.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"F2R",1,1.93013e-83,4.11848e-85,9.00088e-95,1.435893,"Lung","ENSG00000181104.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-325P15.1",1,2.57842e-83,5.53455e-85,3.3058e-94,3.443119,"Lung","ENSG00000225603.3","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LMO7-AS1",1,8.32442e-83,1.80797e-84,8.15459e-94,2.792808,"Lung","ENSG00000261105.5","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"AMZ1",1,3.58647e-82,8.15384e-84,5.80506e-96,2.841676,"Lung","ENSG00000174945.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"UMODL1-AS1",1,8.01597e-82,1.83261e-83,2.12211e-91,5.443068,"Lung","ENSG00000184385.2","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CLEC12A",1,9.00196e-82,2.06946e-83,2.12359e-96,1.518211,"Lung","ENSG00000172322.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"AF001548.5",1,1.43042e-81,3.3429e-83,3.76479e-95,1.293543,"Lung","ENSG00000263335.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"METTL26",1,1.91303e-81,4.49506e-83,6.8852e-93,0.611236,"Lung","ENSG00000130731.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-678G14.3",1,2.37973e-81,5.65211e-83,1.08493e-95,3.053584,"Lung","ENSG00000268555.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PDXDC2P",1,6.31256e-81,1.53137e-82,2.66706e-94,0.995225,"Lung","ENSG00000255185.5","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TMED6",1,6.59205e-81,1.06487e-83,2.75457e-93,3.519652,"Pancreas","ENSG00000157315.4","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PNLIPRP2",1,7.69854e-81,1.33244e-83,6.14691e-93,2.891362,"Pancreas","ENSG00000266200.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TAF1C",1,1.12955e-80,2.76889e-82,7.15098e-91,0.573866,"Lung","ENSG00000103168.16","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"FAM3A",1,2.81693e-80,7.01252e-82,2.0205e-93,0.356601,"Lung","ENSG00000071889.16","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP13-497K6.1",1,3.33892e-80,8.35436e-82,2.45372e-94,3.704453,"Lung","ENSG00000249453.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ACTBP8",1,6.47196e-80,1.62758e-81,3.72437e-90,4.070109,"Lung","ENSG00000220267.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"DNAH7",1,1.76363e-73,5.29089e-76,8.10022e-87,1.512423,"Pancreas","ENSG00000118997.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RFWD3",1,4.21457e-71,1.55615e-73,1.33716e-82,1.276887,"Pancreas","ENSG00000168411.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"BSPRY",1,4.53456e-69,2.04055e-71,1.14047e-78,0.972241,"Pancreas","ENSG00000119411.10","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"NFX1",1,2.30606e-68,1.17077e-70,8.5991e-80,0.650268,"Pancreas","ENSG00000086102.18","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PRMT6",1,2.57597e-68,2.48966e-72,1.26258e-79,3.693268,"Liver","ENSG00000198890.7","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ART3",1,6.63713e-68,3.4462e-70,6.58147e-79,3.716377,"Pancreas","ENSG00000156219.16","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PEX5",1,3.02019e-67,1.74242e-69,6.13143e-78,0.537619,"Pancreas","ENSG00000139197.10","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"APBA2",1,3.38126e-67,1.98974e-69,6.02866e-79,1.822621,"Pancreas","ENSG00000034053.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
