"Gene_Symbol","Gene_Name","MIM_Number","Entry_Title","Search_Term","Phenotype_Map","Inheritance","Entrez_GeneIDs","Ensembl_IDs","Source"
"ORPHA","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"ORPHA","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"ORPHA","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OSTEOGENIC","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OVARIAN","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OVARIAN","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OVARIAN","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OVARIAN","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OVARY","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OVCAS1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"OXYPHILIA","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PAGET","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PAIS","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PAIS","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PALATE","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PALATE","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PALATE","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PALATE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PALB2","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PALB2","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PALB2","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PALB2","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PALLADIN","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PALLD","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PALLD","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PALMOPLANTAR","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PANCREATIC","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PANCREATIC","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PANCREATIC","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PANCREATIC","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PAPILLARY","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PAPILLARY","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PARAGANGLIOMA","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PARALOG","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PARAPARESIS","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PARATHYROID","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PARK10","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PARK12","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PARK16","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PARK21","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PARK3","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PARK8","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PARKINSON","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PARTIAL","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PARTIAL","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PARTNER","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PATHWAY","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PATHWAY","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PATHWAY","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PBRM1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PBRM1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PCAT2","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PCOS1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PDGFRL","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PDGFRL","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PDGFRL","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PDGFRL","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PEUTZ","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PEUTZ-JEGHERS","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PFKM","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PGAM2","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PGM1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PHB1","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PHB1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PHB1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PHB1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PHKA1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PHKA2","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PHKB","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PHKG2","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PHOSPHATASE","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PHOSPHATASE","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PHOSPHATASE","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PHOSPHATASE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PHOSPHORYLASE","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PICK","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PIK3CA","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PIK3CA","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PIK3CA","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PIK3CA","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PINK1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PJS","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PKD1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PKD2","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PKD4","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PKHD1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PLA2G2A","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PLA2G2A","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PLA2G2A","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PLA2G2A","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PLA2G6","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PLAQUES","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PLEUROPULMONARY","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PMS1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PMS2","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PMS2","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PMS2","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PMS2","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PNCA4","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PNCA4","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"POLD1","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"POLD1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"POLD1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"POLE","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"POLE","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"POLE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"POLYCYSTIC","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"POLYCYSTIC","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"POLYMERASE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"POLYPOSIS","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"POLYPOSIS","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"POLYPOSIS","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"POLYPOSIS","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"POSITIVE","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PPB","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PPGL1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PPM1D","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PPM1D","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PPM1D","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PPM1D","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PPP2R1B","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PPP2R1B","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PPP2R1B","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PRCC","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PRCC","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PRDM10","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PREDISPOSITION","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PREDISPOSITION","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PRKAG2","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PRKN","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PRKN","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PRKN","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PRKN","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PRNCR1","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PRNCR1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PRNP","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PROSTATE","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PROSTATE","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PROSTATE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PROTECTION","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PROTEIN","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PROTEIN","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PROTEIN","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PROTEIN","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PROTOONCOGENE","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PROTOONCOGENE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS109400","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS109400","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS120435","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS120435","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS120435","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS120435","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS135150","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS137800","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS137800","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS144200","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS145000","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS151623","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS151623","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS158350","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS158350","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS168000","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS168600","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS173900","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS175100","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS175100","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS188550","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS188550","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS188550","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS188550","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS210900","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS232200","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS257300","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS266600","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS276300","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS276300","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS276300","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS305100","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS306400","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS601228","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS601228","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS601228","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS601228","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS604370","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS604370","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS604370","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS604370","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS609322","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PS619611","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PSAP","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PSEN1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PTCH1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PTCH1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PTEN","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PTEN","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PTEN","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PTEN","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PTPA","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PTPN12","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PTPN12","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PTPN12","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PTPN12","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PTPRJ","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PTPRJ","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PTPRJ","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PTPRJ","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PULMONARY","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PULMONARY-","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PYGL","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"PYGM","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"Q61","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"Q85","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"Q85","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"Q85","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"Q87","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"Q87","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"QTL1","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"QUANTITATIVE","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAB32","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAD51","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAD51","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAD51","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAD51","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAD51C","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAD51C","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAD51C","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAD51C","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAD51D","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAD51D","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAD51D","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAD51D","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAD54B","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAD54B","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAD54B","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAD54B","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAD54L","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAD54L","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAD54L","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAD54L","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RADIORESISTANCE","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RADIORESISTANCE","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RADIORESISTANCE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RAF","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RARE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RB1","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RB1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RB1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RB1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RB1CC1","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RB1CC1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RB1CC1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RB1CC1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RCC","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RCC","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RCCP1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RCCP1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RECEPTOR","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RECEPTOR","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RECEPTOR","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RECEPTOR","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RECOMBINASE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RECQL3","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"REGION","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"REGIONAL","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"REGULATOR","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"REGULATOR","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"REGULATOR","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"REGULATOR","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RELATED","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RELATED","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RELATED","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RENAL","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RENAL","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RENAL","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RENAL","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"REPAIR","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"REPAIR","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"REPAIR","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"REPAIR","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"REPAIR-","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"REPAIR-","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"REPAIR-","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"REPAIR-","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"REPEAT","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"REPEAT","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"REPEAT-","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"REPRESSOR","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RET","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RET","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RETINOBLASTOMA","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RETINOIC","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RETINOIC","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RHABDOID","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RHBDF2","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RHBDF2","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RHBDF2","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RHBDF2","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RHO","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RHOMBOID","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RIBOSYLATION","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RICH","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RING","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RING","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RNA","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RNA","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RNA","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RNASEL","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RNASEL","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RNASEL","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RNF139","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RNF139","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RNF139","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RNF43","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RNF6","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RNF6","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"RTPS1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SARCOMA","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SCAFFOLD","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SCAVENGER","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SCHLAP1","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SCHLAP1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
