"Phenotype","Pathway_ID","Pathway_Name","KEGG_Gene_ID","Gene","Source"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:10000","AKT3; AKT serine/threonine kinase 3 [KO:K04456] [EC:2.7.11.1]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:324","APC; APC regulator of WNT signaling pathway [KO:K02085]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:10297","APC2; APC regulator of WNT signaling pathway 2 [KO:K02085]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:369","ARAF; A-Raf proto-oncogene","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:8312","AXIN1; axin 1 [KO:K02157]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:8313","AXIN2; axin 2 [KO:K04385]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:578","BAK1; BCL2 antagonist/killer 1 [KO:K14021]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:581","BAX; BCL2 associated X","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:596","BCL2; BCL2 apoptosis regulator [KO:K02161]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:673","BRAF; B-Raf proto-oncogene","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:595","CCND1; cyclin D1 [KO:K04503]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:898","CCNE1; cyclin E1 [KO:K06626]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:9134","CCNE2; cyclin E2 [KO:K06626]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:999","CDH1; cadherin 1 [KO:K05689]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:1015","CDH17; cadherin 17 [KO:K06811]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:1017","CDK2; cyclin dependent kinase 2 [KO:K02206] [EC:2.7.11.22]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:1026","CDKN1A; cyclin dependent kinase inhibitor 1A [KO:K06625]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:1027","CDKN1B; cyclin dependent kinase inhibitor 1B [KO:K06624]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:1030","CDKN2B; cyclin dependent kinase inhibitor 2B [KO:K04685]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:1045","CDX2; caudal type homeobox 2 [KO:K22234]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:1452","CSNK1A1; casein kinase 1 alpha 1 [KO:K08957] [EC:2.7.11.1]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:122011","CSNK1A1L; casein kinase 1 alpha 1 like [KO:K08957] [EC:2.7.11.1]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:1495","CTNNA1; catenin alpha 1 [KO:K05691]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:1496","CTNNA2; catenin alpha 2 [KO:K05691]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:29119","CTNNA3; catenin alpha 3 [KO:K05691]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:1499","CTNNB1; catenin beta 1 [KO:K02105]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:1643","DDB2; damage specific DNA binding protein 2 [KO:K10140]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:1855","DVL1; dishevelled segment polarity protein 1 [KO:K02353]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:1856","DVL2; dishevelled segment polarity protein 2 [KO:K02353]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:1857","DVL3; dishevelled segment polarity protein 3 [KO:K02353]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:1869","E2F1; E2F transcription factor 1 [KO:K17454]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:1870","E2F2; E2F transcription factor 2 [KO:K09389]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:1871","E2F3; E2F transcription factor 3 [KO:K06620]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:1950","EGF; epidermal growth factor [KO:K04357]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:1956","EGFR; epidermal growth factor receptor [KO:K04361] [EC:2.7.10.1]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:2064","ERBB2; erb-b2 receptor tyrosine kinase 2 [KO:K05083] [EC:2.7.10.1]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:2246","FGF1; fibroblast growth factor 1 [KO:K18496]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:2255","FGF10; fibroblast growth factor 10 [KO:K04358]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:8823","FGF16; fibroblast growth factor 16 [KO:K04358]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:8822","FGF17; fibroblast growth factor 17 [KO:K04358]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:8817","FGF18; fibroblast growth factor 18 [KO:K04358]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:9965","FGF19; fibroblast growth factor 19 [KO:K22603]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:2247","FGF2; fibroblast growth factor 2 [KO:K18497]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:26281","FGF20; fibroblast growth factor 20 [KO:K04358]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:26291","FGF21; fibroblast growth factor 21 [KO:K22429]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:27006","FGF22; fibroblast growth factor 22 [KO:K04358]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:8074","FGF23; fibroblast growth factor 23 [KO:K22428]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:2248","FGF3; fibroblast growth factor 3 [KO:K04358]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:2249","FGF4; fibroblast growth factor 4 [KO:K04358]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:2250","FGF5; fibroblast growth factor 5 [KO:K04358]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:2251","FGF6; fibroblast growth factor 6 [KO:K04358]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:2252","FGF7; fibroblast growth factor 7 [KO:K04358]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:2253","FGF8; fibroblast growth factor 8 [KO:K04358]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:2254","FGF9; fibroblast growth factor 9 [KO:K04358]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:2263","FGFR2; fibroblast growth factor receptor 2 [KO:K05093] [EC:2.7.10.1]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:10023","FRAT1; FRAT regulator of WNT signaling pathway 1 [KO:K03069]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:23401","FRAT2; FRAT regulator of WNT signaling pathway 2 [KO:K03096]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:8321","FZD1; frizzled class receptor 1 [KO:K02432]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:11211","FZD10; frizzled class receptor 10 [KO:K02842]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:2535","FZD2; frizzled class receptor 2 [KO:K02235]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7976","FZD3; frizzled class receptor 3 [KO:K02329]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:8322","FZD4; frizzled class receptor 4 [KO:K02354]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7855","FZD5; frizzled class receptor 5 [KO:K02375]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:8323","FZD6; frizzled class receptor 6 [KO:K02376]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:8324","FZD7; frizzled class receptor 7 [KO:K02432]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:8325","FZD8; frizzled class receptor 8 [KO:K02375]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:8326","FZD9; frizzled class receptor 9 [KO:K02842]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:2549","GAB1; GRB2 associated binding protein 1 [KO:K09593]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:1647","GADD45A; growth arrest and DNA damage inducible alpha [KO:K04402]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:4616","GADD45B; growth arrest and DNA damage inducible beta [KO:K04402]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:10912","GADD45G; growth arrest and DNA damage inducible gamma [KO:K04402]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:2885","GRB2; growth factor receptor bound protein 2 [KO:K04364]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:2932","GSK3B; glycogen synthase kinase 3 beta [KO:K03083] [EC:2.7.11.26]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:3082","HGF; hepatocyte growth factor [KO:K05460]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:3265","HRAS; HRas proto-oncogene","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:3728","JUP; junction plakoglobin [KO:K10056]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:3845","KRAS; KRAS proto-oncogene","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:51176","LEF1; lymphoid enhancer binding factor 1 [KO:K04492]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:4041","LRP5; LDL receptor related protein 5 [KO:K03068]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:4040","LRP6; LDL receptor related protein 6 [KO:K03068]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:5604","MAP2K1; mitogen-activated protein kinase kinase 1 [KO:K04368] [EC:2.7.12.2]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:5605","MAP2K2; mitogen-activated protein kinase kinase 2 [KO:K04369] [EC:2.7.12.2]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:5594","MAPK1; mitogen-activated protein kinase 1 [KO:K04371] [EC:2.7.11.24]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:5595","MAPK3; mitogen-activated protein kinase 3 [KO:K04371] [EC:2.7.11.24]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:4233","MET; MET proto-oncogene","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:4292","MLH1; mutL homolog 1 [KO:K08734]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:2475","MTOR; mechanistic target of rapamycin kinase [KO:K07203] [EC:2.7.11.1]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:4583","MUC2; mucin 2","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:4609","MYC; MYC proto-oncogene","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:4893","NRAS; NRAS proto-oncogene","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:110117499","P3R3URF-PIK3R3; P3R3URF-PIK3R3 readthrough [KO:K02649]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:5290","PIK3CA; phosphatidylinositol-4","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:5291","PIK3CB; phosphatidylinositol-4","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:5293","PIK3CD; phosphatidylinositol-4","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:5295","PIK3R1; phosphoinositide-3-kinase regulatory subunit 1 [KO:K02649]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:5296","PIK3R2; phosphoinositide-3-kinase regulatory subunit 2 [KO:K02649]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:8503","PIK3R3; phosphoinositide-3-kinase regulatory subunit 3 [KO:K02649]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:51426","POLK; DNA polymerase kappa [KO:K03511] [EC:2.7.7.7]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:5894","RAF1; Raf-1 proto-oncogene","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:5915","RARB; retinoic acid receptor beta [KO:K08528]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:5925","RB1; RB transcriptional corepressor 1 [KO:K06618]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:83998","REG4; regenerating family member 4 [KO:K22244]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:6198","RPS6KB1; ribosomal protein S6 kinase B1 [KO:K04688] [EC:2.7.11.1]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:6199","RPS6KB2; ribosomal protein S6 kinase B2 [KO:K04688] [EC:2.7.11.1]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:6256","RXRA; retinoid X receptor alpha [KO:K08524]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:6257","RXRB; retinoid X receptor beta [KO:K08525]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:6258","RXRG; retinoid X receptor gamma [KO:K08526]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:6464","SHC1; SHC adaptor protein 1 [KO:K06279]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:25759","SHC2; SHC adaptor protein 2 [KO:K17447]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:53358","SHC3; SHC adaptor protein 3 [KO:K17448]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:399694","SHC4; SHC adaptor protein 4 [KO:K17449]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:6469","SHH; sonic hedgehog signaling molecule [KO:K11988]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:4087","SMAD2; SMAD family member 2 [KO:K04500]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:4088","SMAD3; SMAD family member 3 [KO:K23605]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:4089","SMAD4; SMAD family member 4 [KO:K04501]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:6654","SOS1; SOS Ras/Rac guanine nucleotide exchange factor 1 [KO:K03099]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:6655","SOS2; SOS Ras/Rho guanine nucleotide exchange factor 2 [KO:K03099]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:6932","TCF7; transcription factor 7 [KO:K02620]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:83439","TCF7L1; transcription factor 7 like 1 [KO:K04490]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:6934","TCF7L2; transcription factor 7 like 2 [KO:K04491]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7012","TERC; telomerase RNA component [KO:K22183]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7015","TERT; telomerase reverse transcriptase [KO:K11126] [EC:2.7.7.49]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7040","TGFB1; transforming growth factor beta 1 [KO:K13375]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7042","TGFB2; transforming growth factor beta 2 [KO:K13376]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7043","TGFB3; transforming growth factor beta 3 [KO:K13377]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7046","TGFBR1; transforming growth factor beta receptor 1 [KO:K04674] [EC:2.7.11.30]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7048","TGFBR2; transforming growth factor beta receptor 2 [KO:K04388] [EC:2.7.11.30]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7157","TP53; tumor protein p53 [KO:K04451]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7471","WNT1; Wnt family member 1 [KO:K03209]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:80326","WNT10A; Wnt family member 10A [KO:K01357]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7480","WNT10B; Wnt family member 10B [KO:K01357]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7481","WNT11; Wnt family member 11 [KO:K01384]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:51384","WNT16; Wnt family member 16 [KO:K01558]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7472","WNT2; Wnt family member 2 [KO:K00182]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7482","WNT2B; Wnt family member 2B [KO:K00182]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7473","WNT3; Wnt family member 3 [KO:K00312]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:89780","WNT3A; Wnt family member 3A [KO:K00312]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:54361","WNT4; Wnt family member 4 [KO:K00408]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7474","WNT5A; Wnt family member 5A [KO:K00444]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:81029","WNT5B; Wnt family member 5B [KO:K00444]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7475","WNT6; Wnt family member 6 [KO:K00445]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7476","WNT7A; Wnt family member 7A [KO:K00572]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7477","WNT7B; Wnt family member 7B [KO:K00572]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7478","WNT8A; Wnt family member 8A [KO:K00714]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7479","WNT8B; Wnt family member 8B [KO:K00714]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7483","WNT9A; Wnt family member 9A [KO:K01064]","KEGG"
"cancer","hsa05226","Gastric cancer - Homo sapiens (human)","hsa:7484","WNT9B; Wnt family member 9B [KO:K01064]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:207","AKT1; AKT serine/threonine kinase 1 [KO:K04456] [EC:2.7.11.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:208","AKT2; AKT serine/threonine kinase 2 [KO:K04456] [EC:2.7.11.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:10000","AKT3; AKT serine/threonine kinase 3 [KO:K04456] [EC:2.7.11.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:1956","EGFR; epidermal growth factor receptor [KO:K04361] [EC:2.7.10.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:2064","ERBB2; erb-b2 receptor tyrosine kinase 2 [KO:K05083] [EC:2.7.10.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:2260","FGFR1; fibroblast growth factor receptor 1 [KO:K04362] [EC:2.7.10.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:2263","FGFR2; fibroblast growth factor receptor 2 [KO:K05093] [EC:2.7.10.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:2261","FGFR3; fibroblast growth factor receptor 3 [KO:K05094] [EC:2.7.10.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:2322","FLT3; fms related receptor tyrosine kinase 3 [KO:K05092] [EC:2.7.10.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:2539","G6PD; glucose-6-phosphate dehydrogenase [KO:K00036] [EC:1.1.1.49 1.1.1.363]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:2645","GCK; glucokinase [KO:K12407] [EC:2.7.1.2]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:2744","GLS; glutaminase [KO:K01425] [EC:3.5.1.2]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:27165","GLS2; glutaminase 2 [KO:K01425] [EC:3.5.1.2]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:3091","HIF1A; hypoxia inducible factor 1 subunit alpha [KO:K08268]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:3098","HK1; hexokinase 1 [KO:K00844] [EC:2.7.1.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:3099","HK2; hexokinase 2 [KO:K00844] [EC:2.7.1.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:3101","HK3; hexokinase 3 [KO:K00844] [EC:2.7.1.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:80201","HKDC1; hexokinase domain containing 1 [KO:K00844] [EC:2.7.1.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:3265","HRAS; HRas proto-oncogene","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:3417","IDH1; isocitrate dehydrogenase (NADP(+)) 1 [KO:K00031] [EC:1.1.1.42]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:3418","IDH2; isocitrate dehydrogenase (NADP(+)) 2 [KO:K00031] [EC:1.1.1.42]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:3815","KIT; KIT proto-oncogene","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:3845","KRAS; KRAS proto-oncogene","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:3939","LDHA; lactate dehydrogenase A [KO:K00016] [EC:1.1.1.27]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:160287","LDHAL6A; lactate dehydrogenase A like 6A [KO:K00016] [EC:1.1.1.27]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:92483","LDHAL6B; lactate dehydrogenase A like 6B [KO:K00016] [EC:1.1.1.27]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:3945","LDHB; lactate dehydrogenase B [KO:K00016] [EC:1.1.1.27]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:3948","LDHC; lactate dehydrogenase C [KO:K00016] [EC:1.1.1.27]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5604","MAP2K1; mitogen-activated protein kinase kinase 1 [KO:K04368] [EC:2.7.12.2]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5605","MAP2K2; mitogen-activated protein kinase kinase 2 [KO:K04369] [EC:2.7.12.2]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5594","MAPK1; mitogen-activated protein kinase 1 [KO:K04371] [EC:2.7.11.24]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5595","MAPK3; mitogen-activated protein kinase 3 [KO:K04371] [EC:2.7.11.24]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:4233","MET; MET proto-oncogene","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:2475","MTOR; mechanistic target of rapamycin kinase [KO:K07203] [EC:2.7.11.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:4609","MYC; MYC proto-oncogene","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:4893","NRAS; NRAS proto-oncogene","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:4914","NTRK1; neurotrophic receptor tyrosine kinase 1 [KO:K03176] [EC:2.7.10.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:4916","NTRK3; neurotrophic receptor tyrosine kinase 3 [KO:K05101] [EC:2.7.10.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:110117499","P3R3URF-PIK3R3; P3R3URF-PIK3R3 readthrough [KO:K02649]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5156","PDGFRA; platelet derived growth factor receptor alpha [KO:K04363] [EC:2.7.10.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5159","PDGFRB; platelet derived growth factor receptor beta [KO:K05089] [EC:2.7.10.1]","KEGG"
